biodegradability_score,co2_emission_score,recyclability_percent,industry_category,material_type_Bamboo,material_type_Cardboard,material_type_Cellulose Film,material_type_Compostable Film,material_type_Cotton Fiber,material_type_Glass,material_type_Jute,material_type_Molded Pulp,material_type_PLA Bioplastic,material_type_Paper,material_type_Plastic (HDPE),material_type_Plastic (PET),material_type_Recycled Paper,material_type_Starch-based Bioplastic,strength_Low,strength_Medium,weight_capacity_Low,weight_capacity_Medium,co2_impact_index,cost_efficiency_index,material_suitability_score
0.05263157894736842,0.7349397590361446,0.8235294117647058,Electronics,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.2650602409638554,0.4380804953560371,0.4034764444776008
0.18947368421052632,0.7951807228915664,0.3529411764705882,Food,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.20481927710843362,0.2712074303405573,0.25792979969413254
0.8736842105263158,0.45783132530120485,0.16470588235294117,Cosmetics,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5421686746987951,0.5191950464396285,0.5237897720914619
0.3368421052631579,0.0,0.8823529411764706,Electronics,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.6095975232198142,0.6876780185758514
0.4947368421052632,0.3614457831325302,0.011764705882352927,Clothing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6385542168674698,0.2532507739938081,0.33031146256854044
0.736842105263158,0.9277108433734941,0.24705882352941175,Pharmaceuticals,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.07228915662650592,0.49195046439628487,0.4080182028423291
0.1368421052631579,0.6987951807228916,0.8117647058823529,Clothing,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3012048192771084,0.4743034055727554,0.43968368831362603
0.9894736842105263,0.3132530120481928,0.9411764705882353,Electronics,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.6867469879518072,0.9653250773993808,0.909609459509866
0.9052631578947368,0.6867469879518073,0.8117647058823529,Pharmaceuticals,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31325301204819267,0.8585139318885449,0.7494617479204744
0.2210526315789474,0.9156626506024097,0.44705882352941173,Pharmaceuticals,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0843373493975903,0.33405572755417956,0.2841120519228617
0.9894736842105263,0.45783132530120485,0.10588235294117646,E-commerce,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5421686746987951,0.5476780185758514,0.5465761498004401
0.7052631578947368,0.4698795180722892,0.48235294117647054,Cosmetics,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.5301204819277108,0.5938080495356037,0.5810705360140251
0.8842105263157896,0.855421686746988,0.18823529411764708,Food,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.14457831325301196,0.5362229102167183,0.4578939908239771
0.6000000000000001,0.4819277108433736,0.3294117647058823,Pharmaceuticals,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5180722891566264,0.4647058823529412,0.4753791637136783
0.23157894736842105,0.1566265060240964,0.9647058823529411,Clothing,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8433734939759037,0.5981424148606811,0.6471886306837256
0.4842105263157895,0.6024096385542169,0.776470588235294,Pharmaceuticals,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.3975903614457831,0.6303405572755417,0.58379051810959
0.04210526315789474,0.5180722891566266,0.5529411764705882,Pharmaceuticals,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4819277108433734,0.29752321981424146,0.33440411802006786
0.5684210526315789,0.49397590361445787,0.43529411764705883,Food,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.5060240963855421,0.5018575851393189,0.5026908873885636
0.4105263157894737,0.819277108433735,0.7294117647058823,Cosmetics,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.18072289156626498,0.569969040247678,0.4921198105113954
0.16842105263157894,0.8313253012048194,1.0,Food,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.1686746987951806,0.5842105263157895,0.5011033608116677
0.01052631578947369,0.16867469879518074,0.45882352941176463,Cosmetics,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.8313253012048193,0.23467492260061917,0.3540049983214592
0.35789473684210527,0.18072289156626506,0.5058823529411764,E-commerce,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8192771084337349,0.43188854489164086,0.5093662576000597
0.021052631578947364,0.27710843373493976,0.2352941176470588,Cosmetics,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.7228915662650602,0.12817337461300307,0.2471170129434145
0.39999999999999997,0.6987951807228916,0.48235294117647054,Clothing,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3012048192771084,0.4411764705882353,0.41318214032600986
0.736842105263158,0.6144578313253013,0.24705882352941175,Cosmetics,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3855421686746987,0.49195046439628487,0.47066880525196764
0.8631578947368421,0.04819277108433735,0.776470588235294,Electronics,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.9518072289156626,0.8198142414860681,0.8462128389719871
0.09473684210526315,0.7228915662650603,0.12941176470588237,Food,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.27710843373493965,0.11207430340557276,0.14508112947144614
0.16842105263157894,0.9518072289156628,0.6470588235294117,Clothing,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04819277108433717,0.4077399380804953,0.3358305046812637
0.28421052631578947,0.9759036144578314,0.588235294117647,Pharmaceuticals,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.02409638554216864,0.4362229102167182,0.3537976052818083
0.18947368421052632,0.42168674698795183,0.5529411764705882,Food,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5783132530120482,0.37120743034055725,0.4126285948748555
0.9368421052631579,0.783132530120482,0.24705882352941175,Cosmetics,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.216867469879518,0.5919504643962848,0.5169338654929315
0.9894736842105263,0.07228915662650603,0.17647058823529413,Clothing,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.927710843373494,0.5829721362229102,0.6519198776530271
0.7578947368421052,0.22891566265060245,0.09411764705882353,Electronics,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.7710843373493975,0.42600619195046435,0.495021821030251
0.28421052631578947,0.3975903614457832,0.8352941176470587,Food,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.6024096385542168,0.5597523219814241,0.5682837852959827
0.7684210526315789,0.4698795180722892,0.7058823529411764,Pharmaceuticals,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.5301204819277108,0.7371517027863776,0.6957454586146443
0.10526315789473684,0.1566265060240964,0.18823529411764708,E-commerce,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.8433734939759037,0.14674922600619195,0.2860740796001343
0.3684210526315789,0.16867469879518074,0.11764705882352941,Clothing,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.8313253012048193,0.24303405572755415,0.3606923048230072
0.0,0.6144578313253013,0.5058823529411764,E-commerce,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.3855421686746987,0.2529411764705882,0.2794613749114103
0.46315789473684205,0.9879518072289158,0.7529411764705882,Electronics,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.012048192771084154,0.6080495356037151,0.488849267037189
0.42105263157894735,0.9759036144578314,0.3529411764705882,Electronics,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.02409638554216864,0.3869969040247678,0.314416800328248
1.0,1.0,0.21176470588235294,Pharmaceuticals,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.0,0.6058823529411764,0.4847058823529412
0.39999999999999997,0.10843373493975905,0.7529411764705882,Clothing,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.891566265060241,0.5764705882352941,0.6394897236002834
0.08421052631578949,0.07228915662650603,0.9529411764705882,Electronics,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.927710843373494,0.5185758513931888,0.60040284978925
0.25263157894736843,0.37349397590361444,0.9529411764705882,Clothing,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.6265060240963856,0.6027863777089784,0.6075303069864598
0.8631578947368421,0.22891566265060245,0.10588235294117646,Cosmetics,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7710843373493975,0.4845201238390093,0.541832966541087
0.8,0.4457831325301206,0.05882352941176469,Clothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5542168674698794,0.4294117647058824,0.4543727852586818
0.9684210526315791,0.0,0.776470588235294,Clothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.0,0.8724458204334365,0.8979566563467491
1.0,0.746987951807229,0.5294117647058824,Clothing,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.253012048192771,0.7647058823529411,0.6623671155209072
0.8421052631578947,0.2530120481927711,0.16470588235294117,E-commerce,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.7469879518072289,0.503405572755418,0.5521220485657801
0.06315789473684211,0.20481927710843376,0.7294117647058823,Electronics,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.7951807228915663,0.3962848297213622,0.476064008355403
0.9578947368421054,0.7349397590361446,0.5176470588235293,Clothing,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.2650602409638554,0.7377708978328174,0.6432287664590249
0.8210526315789473,0.45783132530120485,0.48235294117647054,Electronics,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5421686746987951,0.651702786377709,0.6297959640419262
0.6210526315789473,0.3493975903614458,0.7411764705882352,Clothing,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6506024096385542,0.6811145510835912,0.6750121227945839
0.0,0.8072289156626506,0.49411764705882355,Cosmetics,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.19277108433734935,0.24705882352941178,0.2362012756909993
0.4842105263157895,0.37349397590361444,0.047058823529411764,Electronics,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.6265060240963856,0.2656346749226006,0.3378089447573576
0.8526315789473684,0.18072289156626506,1.0,Food,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8192771084337349,0.9263157894736842,0.9049080532656943
0.2421052631578947,0.8795180722891567,0.7999999999999999,Pharmaceuticals,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12048192771084332,0.5210526315789473,0.44093849080532654
0.6000000000000001,0.8313253012048194,1.0,Cosmetics,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1686746987951806,0.8,0.6737349397590362
0.3684210526315789,0.060240963855421686,0.48235294117647054,Food,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.9397590361445783,0.4253869969040247,0.5282614047521355
