id,strength,weight_capacity,biodegradability,co2_emission,recyclability,material_type_Bamboo Fiber,material_type_Biodegradable Polymer,material_type_Cork Material,material_type_Glass (Recycled),material_type_Mycelium Packaging,material_type_PLA Bioplastic,material_type_Paper Pulp Composite,material_type_Recycled PET,material_type_Sugarcane Bioplastic,co2_impact_index,cost_efficiency_index,material_suitability_score,rank
155,0.6370498166918265,0.9229208924949289,0.675,0.72,0.434325996259531,False,False,False,False,True,False,False,False,False,0.7728813559322032,0.012152375792604187,0.6418479924079137,86.0
156,0.040184027028969865,0.9533468559837727,0.5625,1.16,0.9971227161559488,False,False,False,True,False,False,False,False,False,0.6237288135593224,0.0007106156510973192,0.5341527533782628,200.0
157,0.5164258500467255,0.028397565922920892,0.5750000000000001,0.58,0.630556754423824,False,False,False,False,False,False,False,False,True,0.8203389830508478,0.2585297096168381,0.6328025591591582,94.0
158,0.09769247358205735,0.6450304259634888,0.825,1.1,0.21306286865199248,False,False,False,True,False,False,False,False,False,0.6440677966101696,0.0032709600362914476,0.4755526412784552,294.0
159,0.14815613543239162,0.36916835699797157,0.1375,2.19,0.4754711552294634,False,False,False,False,False,True,False,False,False,0.27457627118644057,0.00902484472603595,0.24202733270060073,476.0
160,0.6103802746028322,0.7038539553752534,0.875,0.07,0.29592864336066754,False,False,False,False,False,False,False,True,False,0.993220338983051,0.01564235895149515,0.7225858820686043,40.0
161,0.4172237797426497,0.024340770791075043,0.2875,1.54,0.967918285138829,False,False,False,True,False,False,False,False,False,0.4949152542372879,0.23900496373384078,0.5078684155227502,246.0
162,0.22291711595140531,0.14604462474645027,0.0,2.31,0.9815853833980721,False,False,False,False,False,False,True,False,False,0.23389830508474585,0.03217887025615163,0.3105209319386522,445.0
163,0.39817410682193943,0.7971602434077079,0.1875,2.31,0.2874406560207165,False,False,False,False,False,True,False,False,False,0.23389830508474585,0.009003321137734121,0.2717562341808146,461.0
164,0.6906045575443891,0.38742393509127787,0.275,2.84,0.30168321104877,False,False,False,False,False,False,False,True,False,0.05423728813559325,0.032733566802374034,0.3290471036297496,434.0
165,0.1499532743871756,0.014198782961460444,0.11249999999999999,1.97,0.40066177528413177,False,True,False,False,False,False,False,False,False,0.3491525423728814,0.15089293022498268,0.2386588092468406,477.0
166,0.5154913377902378,0.29006085192697767,0.21250000000000002,2.88,1.0,True,False,False,False,False,False,False,False,False,0.04067796610169516,0.03341426339171901,0.40279232597298326,366.0
167,0.036374092444827824,0.06896551724137931,0.475,1.08,0.9390015825061142,False,True,False,False,False,False,False,False,False,0.650847457627119,0.02313830686213932,0.5021057040192096,256.0
168,0.7947667313636689,0.4746450304259634,0.26249999999999996,0.33,0.10156811969500784,True,False,False,False,False,False,False,False,False,0.905084745762712,0.03042588493830299,0.5240264932205967,221.0
169,0.27194306663791235,0.32860040567951315,0.55,0.7,0.6712703208171487,False,False,True,False,False,False,False,False,False,0.7796610169491527,0.016740722849119313,0.562155085060196,164.0
170,0.9942491553446912,0.046653144016227166,0.10000000000000003,0.72,0.3559200115091354,False,False,False,True,False,False,False,False,False,0.7728813559322032,0.32257911111560766,0.5429666301210507,185.0
171,0.5255553159370281,0.07505070993914806,0.875,2.86,0.8134081427132787,False,False,False,False,False,False,False,False,False,0.04745762711864421,0.12134972510773842,0.5684348643065739,158.0
172,0.5276399971245777,0.33874239350912777,0.55,2.92,0.3090202848511006,False,False,True,False,False,False,False,False,False,0.027118644067796627,0.029198063150958607,0.3654937172683137,401.0
173,0.9700956077923942,0.030425963488843806,0.475,0.29,0.4199395770392749,False,False,False,False,False,False,False,True,False,0.9186440677966101,0.43590612774870946,0.6986728343051061,51.0
174,0.468909496082237,0.20892494929006084,0.03750000000000003,1.0,0.03251330743777875,False,True,False,False,False,False,False,False,False,0.6779661016949152,0.042445114906424455,0.3044715609318438,448.0
175,0.8771475810509668,0.24949290060851922,0.6499999999999999,0.54,0.3503093080132355,False,False,False,False,False,False,False,False,True,0.8338983050847455,0.06344067551049733,0.6928233331365752,55.0
176,0.039393285888864926,0.6348884381338742,0.7625000000000002,2.46,0.45173356351604094,False,False,False,True,False,False,False,False,False,0.18305084745762734,0.0017392863655387929,0.3747077460398313,394.0
177,0.6177844870965422,0.4320486815415821,0.8500000000000001,1.39,0.010645950222989475,False,True,False,False,False,False,False,False,False,0.5457627118644068,0.026381587245058666,0.5480159897848351,176.0
178,0.6568183451944504,0.8235294117647058,0.95,0.2,0.231909077830528,False,False,True,False,False,False,False,False,False,0.9491525423728815,0.014188463158971414,0.7328745374579386,35.0
179,0.06124649557903816,0.45638945233265715,0.2875,1.56,0.4039706517047907,False,False,False,False,False,False,False,False,True,0.4881355932203393,0.0037751958550650837,0.3043896525408025,449.0
180,0.7742074617209401,0.843813387423935,0.03750000000000003,1.49,0.23622500359660475,False,False,True,False,False,False,False,False,False,0.5118644067796607,0.016261871529800697,0.3800129678444712,389.0
181,0.9797282725900364,0.943204868154158,0.7,0.13,0.4065602071644368,False,False,False,False,False,False,False,False,True,0.9728813559322034,0.01825469617002745,0.7794644485634473,18.0
182,0.9432822945870173,0.6855983772819472,0.0625,2.62,0.7014818011796864,False,False,True,False,False,False,False,False,False,0.1288135593220341,0.024589092281852132,0.42707032371320014,337.0
183,0.00855438142477176,0.4705882352941176,0.26249999999999996,2.1,0.5413609552582364,False,False,False,False,True,False,False,False,False,0.30508474576271194,0.001677635233815515,0.26543197284851816,465.0
184,0.8442239953993241,0.6186612576064908,0.5375,0.78,0.29233203855560347,False,True,False,False,False,False,False,False,False,0.7525423728813561,0.024551579458650177,0.6189079997812907,110.0
185,0.31090503917762913,0.7525354969574035,0.5125,0.28,0.2976550136670983,False,False,False,True,False,False,False,False,False,0.9220338983050849,0.007578540145771265,0.5215157371040982,228.0
186,0.6478326504205304,0.07099391480730222,0.4,0.22,0.5102862897424831,False,False,True,False,False,False,False,False,False,0.942372881355932,0.1535346840646091,0.6196086408926123,108.0
187,0.2803536769463014,0.8843813387423934,0.5625,0.39,0.223708818874982,False,False,False,False,False,False,False,False,True,0.8847457627118644,0.005647548063322121,0.5047666236895378,249.0
188,0.7260441377327294,0.896551724137931,0.375,1.44,0.848367141418501,False,False,False,False,False,False,False,False,False,0.528813559322034,0.014291172043993128,0.5958878525473911,131.0
189,0.21580044569046078,0.6267748478701824,0.4125000000000001,1.79,0.5474032513307439,False,False,False,False,False,True,False,False,False,0.4101694915254237,0.0066984728331466944,0.3897231345701199,378.0
190,0.7514916253324706,0.9492900608519269,0.5375,0.62,0.7532729103726084,False,False,False,True,False,False,False,False,False,0.8067796610169493,0.013900736341284855,0.7014724036618766,50.0
191,0.43368557256847085,0.4340770791075051,0.17500000000000004,1.97,0.9148323982160842,True,False,False,False,False,False,False,False,False,0.3491525423728814,0.01890495825865731,0.43117600837855496,331.0
192,0.8242398102221262,0.8803245436105477,0.32500000000000007,0.41,0.7214789238958423,False,False,False,False,False,True,False,False,False,0.8779661016949154,0.016537153107557198,0.6673472627584289,69.0
193,0.5256990870534108,0.9391480730223123,0.9750000000000001,0.74,0.851963746223565,True,False,False,False,False,False,False,False,False,0.7661016949152541,0.009835381785502343,0.7858429447368793,17.0
194,0.00855438142477176,0.3022312373225152,0.025000000000000022,2.99,0.5812113364983456,False,False,False,False,False,False,False,True,False,0.003389830508474301,0.0033383637448540266,0.12672832028298064,499.0
195,0.9312774063690604,0.5070993914807301,0.45000000000000007,1.78,0.2611135088476479,False,False,True,False,False,False,False,False,False,0.41355932203389845,0.03311909886676609,0.5234318838702693,224.0
196,0.9257422183883256,0.8904665314401622,0.08750000000000002,2.9,0.13005322975111494,False,False,False,True,False,False,False,False,False,0.03389830508474567,0.018338845634516182,0.29217077681849085,457.0
197,0.8607576737833368,0.4543610547667342,0.125,0.96,0.46928499496475334,False,False,False,False,False,False,True,False,False,0.6915254237288138,0.03433081886333949,0.5194277733709883,232.0
198,0.6397814679030981,0.29411764705882354,0.35,0.44,0.5135951661631422,False,False,False,False,False,False,False,True,False,0.8677966101694916,0.040182740551144444,0.5846135527507759,143.0
199,0.6189346560276039,0.15010141987829614,0.7625000000000002,2.35,0.9056250899151201,False,True,False,False,False,False,False,False,False,0.22033898305084776,0.07481960062681768,0.619693427752637,107.0
200,0.17425059305585505,0.3914807302231237,0.32500000000000007,2.46,0.6130053229751116,False,False,False,False,False,True,False,False,False,0.18305084745762734,0.0095990621582743,0.30942642472339293,446.0
201,0.47588239522679887,0.024340770791075043,0.42500000000000004,2.88,0.8417493885771832,True,False,False,False,False,False,False,False,False,0.04067796610169516,0.2676290971160288,0.4249899680475602,341.0
202,0.8223707857091509,0.6004056795131846,0.6875,1.5,0.08387282405409296,False,False,False,False,False,False,False,False,True,0.5084745762711864,0.02469008168169473,0.5557359053059029,171.0
203,0.2979656387031845,0.537525354969574,0.3374999999999999,1.48,0.8696590418644801,False,False,False,True,False,False,False,False,False,0.5152542372881359,0.010680331597768182,0.4784867773707261,289.0
204,0.32887642872546896,0.845841784989858,0.42500000000000004,2.6,0.6567400374046899,False,True,False,False,False,False,False,False,False,0.13559322033898313,0.0069727469284158565,0.374965419747051,393.0
205,0.8273308892243547,0.3914807302231237,0.9249999999999998,0.2,0.48885052510430144,False,False,False,False,False,True,False,False,False,0.9491525423728815,0.038425205940846474,0.8193909629201692,7.0
206,0.9109337934009056,0.32860040567951315,0.6875,2.7,0.0713566393324701,False,False,False,True,False,False,False,False,False,0.10169491525423746,0.05014932600487942,0.4736785050302798,296.0
207,0.1884839335777442,0.8519269776876266,0.6625,1.07,0.14760466119982735,False,True,False,False,False,False,False,False,False,0.6542372881355933,0.00401889167209191,0.43895123766829985,325.0
208,0.8902307526417941,0.05070993914807301,0.8374999999999999,1.13,0.9238958423248453,False,False,False,True,False,False,False,False,False,0.6338983050847458,0.27220289325497576,0.817061432896604,8.0
209,0.881388828984257,0.1480730223123732,0.8625,2.41,0.6109912242842757,True,False,False,False,False,False,False,False,False,0.20000000000000018,0.1049656565885454,0.6512954521029194,79.0
210,0.8118036086550211,0.11156186612576063,0.4125000000000001,2.66,0.9585671126456625,False,False,False,False,False,False,False,False,True,0.115254237288136,0.1263394178434866,0.5472278840149218,178.0
211,0.4129825318093595,0.993914807302231,0.9249999999999998,0.49,0.39274924471299094,False,False,False,False,False,False,True,False,False,0.8508474576271183,0.007226401644042172,0.6720073463017175,64.0
212,0.09330745453238443,0.43610547667342797,0.11249999999999999,1.74,0.3228312473025465,False,False,False,False,False,False,False,True,False,0.42711864406779654,0.005284698887829254,0.22842277411055453,481.0
213,0.913018474588455,0.0202839756592292,0.825,0.61,0.6856567400374047,True,False,False,False,False,False,False,False,False,0.8101694915254241,0.541237751974354,0.8154283395359507,10.0
214,0.19912299619006538,0.5050709939148073,0.275,2.49,0.24039706517047904,False,False,False,False,False,True,False,False,False,0.1728813559322031,0.008035114685266001,0.22358050106466293,482.0
215,0.1384515850765581,0.08113590263691682,0.3374999999999999,1.29,0.7053661343691555,False,False,False,False,False,False,False,False,False,0.5796610169491525,0.03942606102037346,0.42185137738025874,347.0
216,0.25965063618719,0.12170385395537525,0.9750000000000001,1.52,0.22083153503093073,False,True,False,False,False,False,False,False,False,0.5016949152542374,0.043177113607570775,0.527002694866543,217.0
217,0.9270361584357701,0.38742393509127787,0.48749999999999993,0.8,0.886347288159977,False,False,False,False,True,False,False,False,False,0.745762711864407,0.043275307772889446,0.7417191752070397,30.0
218,0.3968082812163036,0.19878296146044622,0.45000000000000007,0.39,0.1736440799884908,False,False,False,False,True,False,False,False,False,0.8847457627118644,0.03846468461454218,0.4901173269797402,268.0
219,0.6902451297534323,0.24137931034482754,0.3374999999999999,2.44,0.8073658466407709,False,False,False,False,False,False,False,False,True,0.1898305084745764,0.052382910429700016,0.48274207888515636,280.0
220,0.2889799439292646,0.9837728194726165,0.42500000000000004,2.12,0.8692274492878724,False,False,False,False,False,False,False,False,False,0.2983050847457629,0.00509617815098146,0.4481667470263314,319.0
221,0.4279347279131621,0.38133874239350907,0.125,0.77,0.07495324413753407,False,False,False,False,False,False,False,False,False,0.7559322033898304,0.02136904379665751,0.3484573816532549,417.0
222,0.7428653583495075,0.614604462474645,0.675,0.07,0.6783196662350741,False,False,True,False,False,False,False,False,False,0.993220338983051,0.021838491667649763,0.7721853575801545,19.0
223,0.05492056645819854,0.6004056795131846,0.07500000000000001,1.1,0.7226298374334628,False,False,False,False,False,False,False,False,False,0.6440677966101696,0.002368944557505098,0.34177305825378457,424.0
224,0.9159657824743006,0.34685598377281945,0.7749999999999999,1.66,0.817292475902748,False,False,True,False,False,False,False,False,False,0.4542372881355936,0.04777667949807622,0.7385092628330232,33.0
225,0.5901085471928689,0.7890466531440161,0.10000000000000003,1.63,0.36368867788807363,False,False,False,False,False,True,False,False,False,0.46440677966101696,0.013376955196186365,0.3663665672910862,400.0
226,0.9613255696930484,0.3914807302231237,0.38749999999999996,2.38,0.6447993094518774,False,False,False,False,False,False,False,False,False,0.21016949152542397,0.0443395627939796,0.5380836271949936,192.0
227,0.6302925742218387,0.2657200811359026,0.07500000000000001,0.98,0.6594734570565388,False,False,True,False,False,False,False,False,False,0.6847457627118647,0.04382612580470488,0.4831542756447336,278.0
228,0.21580044569046078,0.9269776876267747,0.6875,1.82,0.7470867501078982,False,False,False,False,False,True,False,False,False,0.3999999999999999,0.004102176257294924,0.5096174614441948,243.0
229,0.5526561713751705,0.3955375253549695,0.7125,2.62,0.68651992519062,False,False,False,False,False,False,True,False,False,0.1288135593220341,0.026025536997298343,0.5214214177124251,229.0
230,0.06850693695636545,0.9797160243407707,0.23750000000000004,2.0,0.08531146597611855,False,False,False,False,False,True,False,False,False,0.3389830508474576,0.0011626217103531695,0.19018479014617948,490.0
231,0.5024800517576018,0.10344827586206894,0.38749999999999996,1.64,0.3366422097539922,False,False,False,False,False,True,False,False,False,0.4610169491525422,0.08763898079575619,0.4244526921783344,343.0
232,0.330673567680253,0.6348884381338742,0.675,1.9,0.46180405697022014,True,False,False,False,False,False,False,False,False,0.3728813559322033,0.009759638693444865,0.47074954229715815,299.0
233,0.35676802530371643,0.6125760649087221,0.9375,1.81,0.9815853833980721,False,False,False,False,False,False,True,False,False,0.40338983050847466,0.010903211881363851,0.6676065406326622,67.0
234,0.6246136151247214,0.20892494929006084,0.16250000000000003,0.13,0.17206157387426263,False,False,False,False,False,False,True,False,False,0.9728813559322034,0.05499230990895127,0.48253605753908374,282.0
235,0.2753935734310977,0.5354969574036511,0.7625000000000002,0.21,0.5479787080995542,False,False,False,False,False,False,False,False,False,0.9457627118644072,0.009990849519438271,0.6436348129437871,84.0
236,0.41873337646466824,0.7748478701825556,0.10000000000000003,2.29,0.5046755862465833,False,False,False,False,True,False,False,False,False,0.2406779661016949,0.009764357520028728,0.2957879528909074,455.0
237,0.7663000503198906,0.6004056795131846,0.8374999999999999,2.69,0.9746799021723493,False,False,False,False,False,False,False,False,False,0.10508474576271176,0.02305927548491055,0.6640321794551205,71.0
238,0.8246711235712744,0.281947261663286,0.9750000000000001,1.32,0.11264566249460511,False,False,False,False,False,False,True,False,False,0.5694915254237287,0.053104377937625104,0.6635697947476717,72.0
239,0.38343756739271073,0.9330628803245435,0.2875,0.89,0.4910084879873399,False,False,True,False,False,False,False,False,False,0.7152542372881356,0.007226385253310128,0.45912464876767956,310.0
240,0.5972252174538134,0.7971602434077079,0.0,0.15,0.6833549129621637,False,False,False,False,False,True,False,False,False,0.9661016949152543,0.013385244254456728,0.5275027106846997,215.0
241,0.8867802458486089,0.7728194726166328,0.32500000000000007,2.4,0.321968062149331,False,False,False,False,False,False,False,False,True,0.20338983050847448,0.020416371059500005,0.43443613151913707,327.0
242,0.09733304579110055,0.8539553752535495,0.7,1.47,0.39217378794418073,True,False,False,False,False,False,False,False,False,0.5186440677966102,0.0021311247743494876,0.44242903598576383,321.0
243,0.37150456473294513,0.7119675456389452,0.45000000000000007,1.84,0.9925190620054669,False,False,False,False,True,False,False,False,False,0.39322033898305087,0.00957385640810977,0.5246850383300924,218.0
244,0.7325138379699517,0.6024340770791075,1.0,0.7,0.7752841317796002,True,False,False,False,False,False,False,False,False,0.7796610169491527,0.021999051349614412,0.8331005400856962,3.0
245,0.802170943857379,0.9350912778904664,0.17500000000000004,2.59,0.9592864336066753,False,False,False,False,False,False,False,True,False,0.13898305084745743,0.015083645547850284,0.47964578539754416,288.0
246,0.9365250521170295,0.5010141987829614,0.2875,2.72,0.3652711840023018,False,False,False,False,False,False,True,False,False,0.09491525423728797,0.03371088442377873,0.41716431338903975,352.0
247,0.2921429084896844,0.35496957403651114,0.95,1.46,0.2753560638757013,False,False,True,False,False,False,False,False,False,0.522033898305085,0.016416356592297995,0.5436154144738325,184.0
248,0.6438789447200056,0.1095334685598377,0.7625000000000002,2.56,0.8453459933822471,False,False,False,False,False,False,False,False,False,0.14915254237288167,0.10388572430387769,0.5960770704496713,130.0
249,0.8164761699374594,0.9492900608519269,0.4,2.73,0.09120989785642347,False,False,False,False,False,False,False,False,True,0.09152542372881367,0.015104953419537734,0.365242377987853,403.0
250,0.9096398533534611,0.8924949290060851,0.9249999999999998,0.51,0.8810243130484823,False,False,False,False,False,False,True,False,False,0.8440677966101697,0.017977411855968715,0.892131775100604,2.0
251,0.3573431097692473,0.5598377281947261,0.9750000000000001,1.43,0.12947777298230473,True,False,False,False,False,False,False,False,False,0.5322033898305087,0.012057650472764176,0.5407821794964001,190.0
252,0.16274890374523757,0.1967545638945233,0.6875,1.74,0.8745504243993669,True,False,False,False,False,False,False,False,False,0.42711864406779654,0.018891889701836292,0.5286269718331319,214.0
253,0.6300769175472647,0.03245436105476673,0.5125,2.6,0.9861890375485542,False,False,False,False,True,False,False,False,False,0.13559322033898313,0.2802733360710617,0.5424053419812728,187.0
254,0.25088059808784413,0.22312373225152124,0.04999999999999999,0.08,0.4887066609120991,False,False,False,False,True,False,False,False,False,0.9898305084745767,0.02328854001655395,0.422919108823025,344.0
255,0.25447487599741203,0.3610547667342799,0.6375,0.87,0.3316069630269027,False,False,False,False,False,False,True,False,False,0.7220338983050847,0.014327326418712307,0.5016985861810047,257.0
256,0.3793400905758033,0.7038539553752534,0.5,1.92,0.3510286289742484,False,False,False,True,False,False,False,False,False,0.36610169491525424,0.009893444310788256,0.40656617216761404,364.0
257,0.2873984616490546,0.1602434077079107,0.19999999999999996,2.01,0.8627535606387571,False,False,False,False,True,False,False,False,False,0.3355932203389833,0.036074879946502734,0.3882986326247609,382.0
258,0.9355186543023505,0.9371196754563893,0.2875,0.86,0.5504243993669975,False,False,False,False,False,False,False,False,True,0.7254237288135594,0.01755109621157763,0.611570475652377,115.0
259,0.7320106390626122,0.614604462474645,0.4,0.85,0.5579053373615308,False,False,False,False,False,False,True,False,False,0.7288135593220342,0.02152993626068871,0.5967871170684678,128.0
260,0.6454604270002156,0.4847870182555781,0.9624999999999999,0.47,0.6318515321536471,False,False,False,False,False,False,False,False,False,0.8576271186440678,0.024423042500586564,0.7908921928418002,15.0
261,0.923010567177054,0.918864097363083,0.9249999999999998,0.24,0.1106315638037692,False,False,False,False,False,True,False,False,False,0.935593220338983,0.017683791710576772,0.764277259639763,21.0
262,0.9401193300265974,0.9918864097363083,0.9875,1.78,0.08746942885915693,False,False,False,True,False,False,False,False,False,0.41355932203389845,0.016597743407720033,0.6521635487869554,77.0
263,0.1435554597081446,0.6206896551724137,0.95,2.0,0.49892101855848076,True,False,False,False,False,False,False,False,False,0.3389830508474576,0.004742686979686529,0.5054188313505967,248.0
264,0.28754223276543733,0.9492900608519269,0.8500000000000001,1.33,0.46640771112070206,False,False,False,False,False,False,False,False,True,0.5661016949152544,0.005303372377740496,0.5616925241443134,166.0
265,0.5306591905686147,0.8417849898580121,0.10000000000000003,2.24,0.1878866350165444,False,False,False,False,True,False,False,False,False,0.25762711864406773,0.011222566469439239,0.26464890430647947,466.0
266,0.5514341168859175,0.32048681541582147,0.7749999999999999,0.48,0.24169184290030216,False,False,False,False,True,False,False,False,False,0.8542372881355935,0.03215290683089671,0.6322562198354381,97.0
267,0.19358780820933072,0.08722109533468558,0.875,0.31,0.6836426413465688,False,False,True,False,False,False,False,False,False,0.9118644067796615,0.046808626764483746,0.6755915820165619,63.0
268,0.13837969951836673,0.894523326572008,0.7250000000000001,1.35,0.9341101999712271,False,False,False,False,False,False,False,False,True,0.5593220338983054,0.00277864333679931,0.5787474733484135,147.0
269,0.02372223420314859,0.8012170385395536,0.8,2.61,0.6695439505107179,False,False,False,True,False,False,False,False,False,0.13220338983050883,0.0007492231294860662,0.41289019611055794,356.0
270,0.8996477607648622,0.4543610547667342,0.5625,1.54,0.6919867644943174,False,False,False,False,False,False,True,False,False,0.4949152542372879,0.03581601606536286,0.655788106649401,74.0
271,0.2065990942419668,0.05070993914807301,0.5625,0.53,0.16098403107466558,False,False,False,False,True,False,False,False,False,0.8372881355932207,0.07850115573272173,0.46191861367372994,306.0
272,0.17604773201063903,0.9716024340770789,0.7375,0.82,0.5804920155373328,True,False,False,False,False,False,False,False,False,0.7389830508474575,0.003131573853462529,0.5661060988219907,162.0
273,0.31248652145783906,0.03245436105476673,0.48749999999999993,1.23,0.6800460365415049,False,True,False,False,False,False,False,False,False,0.6000000000000001,0.15347378264608855,0.5103808376727608,241.0
274,0.5681834519445043,0.6673427991886409,0.11249999999999999,0.3,0.6246583225435189,False,False,False,False,False,False,False,False,False,0.9152542372881358,0.01545295322742434,0.5295410868168638,212.0
275,0.9625476241823016,0.5172413793103448,0.6375,1.68,0.10703495899870524,False,False,False,False,True,False,False,False,False,0.4474576271186441,0.03350971678630921,0.5651583046249774,163.0
276,0.9523398749191284,0.9634888438133872,0.7250000000000001,1.25,0.7440656020716445,False,True,False,False,False,False,False,False,False,0.593220338983051,0.01734543792171539,0.7527031738898738,25.0
277,0.31284594924879594,0.6064908722109532,0.6000000000000001,2.64,0.2514746079700763,False,False,False,False,False,False,False,False,True,0.1220338983050846,0.009759560817125595,0.33901488348248543,425.0
278,0.5978003019193443,0.691683569979716,0.875,2.24,0.16242267299669116,False,False,False,True,False,False,False,False,False,0.25762711864406773,0.015619012932540104,0.5088413897401913,245.0
279,0.18129537775860824,0.8580121703853955,0.36250000000000004,2.68,0.023018270752409697,True,False,False,False,False,False,False,False,False,0.1084745762711865,0.0038336484985998444,0.18579614265793065,492.0
280,0.951405362662641,0.689655172413793,0.7250000000000001,1.27,0.18874982016975977,False,False,False,False,False,True,False,False,False,0.5864406779661016,0.024644942648457818,0.6397114741911376,87.0
281,0.31004241247933284,0.3225152129817444,0.6124999999999999,1.97,0.8470723636886779,False,False,True,False,False,False,False,False,False,0.3491525423728814,0.019099166115495017,0.517963211450789,233.0
282,0.652145783912012,0.6409736308316429,0.7125,1.18,0.618328298086606,False,False,False,True,False,False,False,False,False,0.6169491525423729,0.018424658810615974,0.6546893937309174,75.0
283,0.897203651786356,0.3103448275862069,0.55,2.06,0.233203855560351,False,False,False,False,True,False,False,False,False,0.3186440677966105,0.052310063439860555,0.5156027010078118,235.0
284,0.5714183020631154,0.2657200811359026,0.95,0.07,0.620054668393037,False,False,True,False,False,False,False,False,False,0.993220338983051,0.040051464162367184,0.800170593940149,13.0
285,0.9491050248005174,0.5537525354969574,0.08750000000000002,0.65,0.8554164868364265,False,False,False,False,False,False,False,True,False,0.7966101694915255,0.030832740059965134,0.6337620959402961,93.0
286,0.8970598806699732,0.32860040567951315,0.525,1.97,0.5935836570277657,False,True,False,False,False,False,False,False,False,0.3491525423728814,0.04942395077605033,0.5877698371662669,139.0
287,0.3221191862554812,0.7849898580121704,1.0,2.98,0.9341101999712271,False,False,False,True,False,False,False,False,False,0.00677966101694949,0.007462673601587375,0.5690467518123531,155.0
288,0.7149018762130687,0.32860040567951315,0.625,0.81,0.6506977413321824,False,False,False,False,False,False,False,True,False,0.7423728813559327,0.03990011227940323,0.6819582376586868,61.0
289,0.8540723168715404,0.6186612576064908,0.6499999999999999,1.65,0.5784779168464969,False,False,False,False,False,False,False,True,False,0.4576271186440679,0.024829726773291733,0.6386204422482015,89.0
290,0.9418445834231902,0.7505070993914806,0.75,0.67,0.8311034383541938,True,False,False,False,False,False,False,False,False,0.7898305084745765,0.022341649582932308,0.8241394606452804,5.0
291,0.6320897131766228,0.7119675456389452,0.7375,1.2,0.7603222557905338,False,False,False,False,False,True,False,False,False,0.6101694915254239,0.01598528025329214,0.6838792523336185,58.0
292,0.31083315361943786,0.3630831643002028,0.625,1.7,0.16860883326140125,False,False,False,False,False,False,False,False,True,0.4406779661016951,0.016918018735465522,0.4090995465825635,358.0
293,0.12364316008913806,0.7789046653144015,0.03750000000000003,0.76,0.8803049920874695,False,False,False,False,False,False,False,True,False,0.7593220338983055,0.0030609381928795296,0.4080522969143548,360.0
294,0.6057077133203939,0.9776876267748478,0.03750000000000003,2.85,0.30858869227449287,False,True,False,False,False,False,False,False,False,0.05084745762711895,0.010837106243265579,0.2371065311917768,478.0
295,0.36582560563582767,0.5152129817444219,0.04999999999999999,0.09,0.8938282261545101,False,False,False,False,False,False,False,False,True,0.9864406779661015,0.013484947399961955,0.5318322161313843,205.0
296,0.9368125943497948,0.6186612576064908,0.9875,0.15,0.7253632570853115,False,False,False,False,False,False,False,False,False,0.9661016949152543,0.027166570270754732,0.9170512237333246,1.0
297,0.5333189562216949,0.8559837728194726,0.8875,2.89,0.604661199827363,False,False,True,False,False,False,False,False,False,0.03728813559322042,0.01107031951196542,0.5298340129192014,211.0
298,0.8011645460426999,0.5030425963488844,0.08750000000000002,2.34,0.5325852395338802,False,True,False,False,False,False,False,False,False,0.22372881355932206,0.028891638349494795,0.3889903878072815,381.0
299,0.39889296240385297,0.9878296146044623,0.025000000000000022,2.8,0.9325276938569991,True,False,False,False,False,False,False,False,False,0.06779661016949179,0.007028010362264846,0.310677931914736,444.0
300,0.7404931349291927,0.997971602434077,0.5125,2.86,0.1946482520500647,False,False,False,False,False,True,False,False,False,0.04745762711864421,0.01296821921662168,0.38966734092197214,379.0
301,0.9181942347782328,0.9046653144016226,0.5375,2.6,0.35016544382103293,False,False,False,False,False,False,True,False,False,0.13559322033898313,0.017886109925793488,0.49472995254351054,263.0
302,0.6307238875709869,0.48073022312373226,0.4125000000000001,0.71,0.7232052942022731,True,False,False,False,False,False,False,False,False,0.7762711864406784,0.024103098140716515,0.6201398273433709,105.0
303,0.7356768025303715,0.6409736308316429,0.7250000000000001,0.2,0.9215940152496045,False,False,False,False,False,False,False,True,False,0.9491525423728815,0.020703242318341294,0.8230261392757342,6.0
304,0.551937315793257,0.9655172413793103,0.275,1.83,0.3943317508272191,False,False,False,False,False,True,False,False,False,0.3966101694915256,0.010009858915641358,0.3985032214866395,371.0
305,0.2989720365178635,0.821501014198783,0.07500000000000001,0.17,0.04488562796719897,False,False,False,False,True,False,False,False,False,0.9593220338983053,0.006578803249362056,0.346050643197482,418.0
306,0.07059161814391487,0.35496957403651114,0.7125,0.61,0.5146022155085599,False,False,False,False,False,False,True,False,False,0.8101694915254241,0.005664864178757615,0.5368607205190468,196.0
307,0.351879807346704,0.1967545638945233,0.22499999999999998,0.18,0.7132786649402965,False,False,True,False,False,False,False,False,False,0.9559322033898305,0.035020550808747324,0.537108735672193,194.0
308,0.007691754726475444,0.3346855983772819,0.6625,0.51,0.6794705797726945,False,False,False,False,False,False,False,False,False,0.8440677966101697,0.0028484783634570823,0.5475840037887002,177.0
309,0.6596218819639134,0.3793103448275862,0.4125000000000001,1.47,0.9369874838152783,False,False,False,False,True,False,False,False,False,0.5186440677966102,0.03203143949389811,0.6057139842031867,119.0
310,0.3244195241176048,0.1967545638945233,0.9750000000000001,1.46,0.5712847072363689,False,False,True,False,False,False,False,False,False,0.522033898305085,0.032678799177109155,0.6183702970529463,111.0
