Product_ID,Product_Name,Category,Avg_Weight_g,Fragility_Score,Dimension_L_cm,Dimension_W_cm,Dimension_H_cm,Avg_Weight_g_norm,Fragility_Score_norm,top1_Material_ID,top1_Material_Type,top1_Score,top2_Material_ID,top2_Material_Type,top2_Score,top3_Material_ID,top3_Material_Type,top3_Score,top3_mean_score,top1_score,suitability_mean,suitability_max
170,Product_170,Apparel,906.79,0.07,20.67,41.96,15.33,0.5964806251669033,0.06122448979591838,M-1325,Steel,0.7166269294407706,M-1103,Paper,0.7038225483530971,M-0471,Steel,0.7026776608758384,0.7077090462232354,0.7166269294407706,0.41893266254267886,0.7166269294407706
70,Product_070,Food,1480.99,0.29,48.35,17.83,28.49,1.0,0.2857142857142857,M-1360,Bamboo,0.7543692628023673,M-1360,Bamboo,0.7543692628023673,M-0489,Aluminum,0.7509163606812655,0.7532182954286667,0.7543692628023673,0.38680606601558853,0.7543692628023673
43,Product_043,Cosmetics,99.86,0.91,21.84,14.52,6.99,0.029410111175139496,0.9183673469387755,M-0471,Steel,0.9741458835544207,M-1360,Bamboo,0.9715282336272374,M-1360,Bamboo,0.9715282336272374,0.9724007836029651,0.9741458835544207,0.6551472548963194,0.9741458835544207
61,Product_061,Apparel,613.58,0.62,10.29,21.02,23.71,0.39042713179384114,0.6224489795918368,M-1325,Steel,0.8810025200517958,M-0471,Steel,0.8804247114391959,M-1360,Bamboo,0.8745785557002391,0.8786685957304102,0.8810025200517958,0.5484317509935186,0.8810025200517958
169,Product_169,Furniture,109.12,0.2,45.69,20.39,17.86,0.03591758141365304,0.19387755102040816,M-1325,Steel,0.755479341767013,M-0471,Steel,0.7446906000999046,M-1103,Paper,0.741868080526809,0.7473460074645756,0.755479341767013,0.5331687484294708,0.755479341767013
167,Product_167,Electronics,515.13,0.96,22.65,39.31,22.13,0.3212413385992776,0.9693877551020408,M-0471,Steel,0.9903047063329077,M-1360,Bamboo,0.9882436953387886,M-1360,Bamboo,0.9882436953387886,0.988930699003495,0.9903047063329077,0.6175021573827405,0.9903047063329077
189,Product_189,Books,817.99,0.75,10.76,25.79,8.9,0.5340763749314819,0.7551020408163266,M-0471,Steel,0.9224376506632622,M-1325,Steel,0.9198549323780383,M-1360,Bamboo,0.9180387561502728,0.9201104463971911,0.9224376506632622,0.5459987708164227,0.9224376506632622
192,Product_192,Glassware,1350.96,0.41,33.84,31.38,21.45,0.908621343940182,0.4081632653061224,M-1325,Steel,0.8113620567075503,M-0471,Steel,0.8089972807590512,M-1360,Bamboo,0.8043736165117231,0.8082443179927749,0.8113620567075503,0.42242603677795376,0.8113620567075503
88,Product_088,Glassware,974.46,0.54,17.64,17.6,8.67,0.6440357559487836,0.5408163265306123,M-1325,Steel,0.8570933432356467,M-0471,Steel,0.8545705949936165,M-1360,Bamboo,0.8478338169617567,0.8531659183970067,0.8570933432356467,0.49052239691075644,0.8570933432356467
125,Product_125,Glassware,380.51,0.95,42.72,30.85,13.91,0.22663705744283122,0.9591836734693877,M-0471,Steel,0.9870729417772103,M-1360,Bamboo,0.9849006029964783,M-1360,Bamboo,0.9849006029964783,0.985624715923389,0.9870729417772103,0.6306899463998445,0.9870729417772103
178,Product_178,Toys,610.77,0.02,46.7,37.5,3.44,0.3884524027041842,0.010204081632653062,M-1325,Steel,0.7016836939306773,M-0884,Cotton,0.691630957892167,M-1103,Paper,0.6891896513632081,0.6941681010620174,0.7016836939306773,0.4465800930364719,0.7016836939306773
73,Product_073,Food,58.01,0.87,6.94,8.61,20.03,0.0,0.8775510204081632,M-0471,Steel,0.961218825331631,M-1360,Bamboo,0.9581558642579963,M-1360,Bamboo,0.9581558642579963,0.9591768512825412,0.961218825331631,0.653692436376103,0.961218825331631
173,Product_173,Books,792.53,0.09,22.84,10.74,22.51,0.5161843455283982,0.0816326530612245,M-1325,Steel,0.7226042236448078,M-0884,Cotton,0.7105430403627205,M-1103,Paper,0.7096757071490529,0.7142743237188603,0.7226042236448078,0.43700147567040626,0.7226042236448078
110,Product_110,Apparel,161.62,0.27,37.66,35.67,12.63,0.07281198611364884,0.2653061224489796,M-1325,Steel,0.7763998714811434,M-0471,Steel,0.7673129519897864,M-1103,Paper,0.7623541363126539,0.7686889865945279,0.7763998714811434,0.5391541869684489,0.7763998714811434
53,Product_053,Furniture,1412.27,0.85,24.09,31.41,7.88,0.9517069811241199,0.8571428571428571,M-1360,Bamboo,0.9514696795733758,M-1360,Bamboo,0.9514696795733758,M-0489,Aluminum,0.9474768573843813,0.9501387388437109,0.9514696795733758,0.49017657183276964,0.9514696795733758
127,Product_127,Food,1236.12,0.55,23.67,11.29,9.52,0.8279174689735626,0.5510204081632654,M-1325,Steel,0.8600819903376653,M-0471,Steel,0.8578023595493139,M-1360,Bamboo,0.8511769093040671,0.856353753063682,0.8600819903376653,0.4600794289344942,0.8600819903376653
48,Product_048,Cosmetics,804.1,0.97,38.9,35.56,29.91,0.5243151695737116,0.9795918367346939,M-0471,Steel,0.9935364708886053,M-1360,Bamboo,0.991586787681099,M-1360,Bamboo,0.991586787681099,0.9922366820836012,0.9935364708886053,0.585304298566595,0.9935364708886053
191,Product_191,Cosmetics,185.0,0.99,11.25,11.9,24.38,0.08924229434004693,1.0000000000000002,M-0471,Steel,1.0000000000000002,M-1360,Bamboo,0.9982729723657197,M-1360,Bamboo,0.9982729723657197,0.9988486482438131,1.0000000000000002,0.6586144314299383,1.0000000000000002
186,Product_186,Glassware,1006.98,0.8,15.81,45.88,15.87,0.6668892043458096,0.8061224489795918,M-0471,Steel,0.9385964734417491,M-1325,Steel,0.9347981678881315,M-1360,Bamboo,0.9347542178618241,0.9360496197305682,0.9385964734417491,0.5307611843325225,0.9385964734417491
134,Product_134,Glassware,539.54,0.12,29.99,28.54,16.72,0.33839547990836133,0.11224489795918367,M-1325,Steel,0.7315701649508638,M-0471,Steel,0.7188364836543253,M-0884,Cotton,0.7186482185643864,0.7230182890565252,0.7315701649508638,0.47169905527183115,0.7315701649508638
140,Product_140,Cosmetics,1459.08,0.1,10.81,21.96,18.14,0.9846027351052018,0.09183673469387756,M-0278,Wood,0.6980355954366781,M-1360,Bamboo,0.6959024339490327,M-1360,Bamboo,0.6959024339490327,0.6966134877782478,0.6980355954366781,0.3569898352670836,0.6980355954366781
68,Product_068,Books,1213.19,0.7,44.09,12.23,7.09,0.8118033985017359,0.7040816326530612,M-0471,Steel,0.9062788278847751,M-1325,Steel,0.904911696867945,M-1360,Bamboo,0.9013232944387214,0.904171273063814,0.9062788278847751,0.4883998487404544,0.9062788278847751
114,Product_114,Electronics,1221.77,0.96,43.97,23.53,13.46,0.8178329983555638,0.9693877551020408,M-0471,Steel,0.9903047063329077,M-1360,Bamboo,0.9882436953387886,M-1360,Bamboo,0.9882436953387886,0.988930699003495,0.9903047063329077,0.5316373265784597,0.9903047063329077
30,Product_030,Cosmetics,117.35,0.63,10.27,16.36,14.66,0.041701218569480954,0.6326530612244898,M-1325,Steel,0.8839911671538145,M-0471,Steel,0.8836564759948933,M-1360,Bamboo,0.8779216480425495,0.8818564303970858,0.8839911671538145,0.6055025521324157,0.8839911671538145
150,Product_150,Furniture,454.04,0.63,39.75,33.09,18.73,0.2783103065397968,0.6326530612244898,M-1325,Steel,0.8839911671538145,M-0471,Steel,0.8836564759948933,M-1360,Bamboo,0.8779216480425495,0.8818564303970858,0.8839911671538145,0.5682980864980218,0.8839911671538145
161,Product_161,Apparel,583.29,0.39,36.68,11.83,4.32,0.36914081715835784,0.3877551020408163,M-1325,Steel,0.8122636367053672,M-0471,Steel,0.8060941266581554,M-1360,Bamboo,0.7976874318271024,0.805348398396875,0.8122636367053672,0.5127539938847598,0.8122636367053672
157,Product_157,Electronics,1024.6,0.03,11.03,32.9,16.53,0.6792716693136938,0.02040816326530612,M-1325,Steel,0.7046723410326959,M-1103,Paper,0.692116230761186,M-0471,Steel,0.6897506026530487,0.6955130581489769,0.7046723410326959,0.397434067298299,0.7046723410326959
3,Product_003,Toys,1111.39,0.16,27.74,12.97,18.14,0.7402633909120299,0.15306122448979592,M-1325,Steel,0.7435247533589384,M-0471,Steel,0.7317635418771149,M-1103,Paper,0.7301617629348975,0.7351500193903169,0.7435247533589384,0.40883447408571366,0.7435247533589384
49,Product_049,Food,842.73,0.96,21.93,40.51,16.06,0.5514624239272513,0.9693877551020408,M-0471,Steel,0.9903047063329077,M-1360,Bamboo,0.9882436953387886,M-1360,Bamboo,0.9882436953387886,0.988930699003495,0.9903047063329077,0.5785583838132997,0.9903047063329077
94,Product_094,Glassware,863.85,0.36,13.47,15.91,13.12,0.5663045158751353,0.35714285714285715,M-1325,Steel,0.8032976953993112,M-0471,Steel,0.7963988329910632,M-1103,Paper,0.7886933508944544,0.7961299597616095,0.8032976953993112,0.4737073554825616,0.8032976953993112
65,Product_065,Furniture,457.36,0.88,48.3,9.58,13.22,0.28064343841796796,0.8877551020408163,M-0471,Steel,0.9644505898873285,M-1360,Bamboo,0.9614989566003064,M-1360,Bamboo,0.9614989566003064,0.962482834362647,0.9644505898873285,0.610497786089123,0.9644505898873285
5,Product_005,Furniture,276.23,0.61,19.4,10.43,13.88,0.15335422845015392,0.6122448979591837,M-1325,Steel,0.8780138729497772,M-0471,Steel,0.8771929468834984,M-1360,Bamboo,0.8712354633579288,0.8754807610637347,0.8780138729497772,0.5838905783774143,0.8780138729497772
84,Product_084,Toys,142.16,0.09,33.24,35.09,4.92,0.05913646010485039,0.0816326530612245,M-1325,Steel,0.7226042236448078,M-0884,Cotton,0.7105430403627205,M-1103,Paper,0.7096757071490529,0.7142743237188603,0.7226042236448078,0.5108850160594183,0.7226042236448078
163,Product_163,Furniture,968.62,0.46,11.14,16.18,8.87,0.6399316926450126,0.45918367346938777,M-1325,Steel,0.8331841664194977,M-0471,Steel,0.8287164785480372,M-1360,Bamboo,0.8210890782232745,0.8276632410636031,0.8331841664194977,0.47762682884785945,0.8331841664194977
181,Product_181,Books,544.55,0.12,25.66,36.23,11.36,0.34191626024258953,0.11224489795918367,M-1325,Steel,0.7315701649508638,M-0471,Steel,0.7188364836543253,M-0884,Cotton,0.7186482185643864,0.7230182890565252,0.7315701649508638,0.4711403082884903,0.7315701649508638
121,Product_121,Food,1220.79,0.55,31.74,47.23,26.32,0.8171443028011638,0.5510204081632654,M-1325,Steel,0.8600819903376653,M-0471,Steel,0.8578023595493139,M-1360,Bamboo,0.8511769093040671,0.856353753063682,0.8600819903376653,0.46193486649374255,0.8600819903376653
164,Product_164,Electronics,826.87,0.55,5.65,38.48,12.9,0.540316799955024,0.5510204081632654,M-1325,Steel,0.8600819903376653,M-0471,Steel,0.8578023595493139,M-1360,Bamboo,0.8511769093040671,0.856353753063682,0.8600819903376653,0.5107805419573399,0.8600819903376653
198,Product_198,Apparel,1350.81,0.43,12.75,30.43,5.83,0.9085159313553248,0.42857142857142855,M-1325,Steel,0.8173771829628089,M-0471,Steel,0.8154990269579282,M-1360,Bamboo,0.8110598011963435,0.8146453370390269,0.8173771829628089,0.4258497167824253,0.8173771829628089
29,Product_029,Toys,909.0,0.89,20.79,6.65,22.65,0.5980337039171317,0.8979591836734694,M-0471,Steel,0.9676823544430259,M-1360,Bamboo,0.9648420489426167,M-1360,Bamboo,0.9648420489426167,0.965788817442753,0.9676823544430259,0.5582977137204338,0.9676823544430259
46,Product_046,Glassware,1010.66,0.93,47.63,45.07,13.61,0.6694753264276379,0.9387755102040817,M-0471,Steel,0.9806094126658155,M-1360,Bamboo,0.9782144183118581,M-1360,Bamboo,0.9782144183118581,0.9790127497631772,0.9806094126658155,0.5524411483628202,0.9806094126658155
160,Product_160,Apparel,1105.91,0.58,32.91,40.49,22.66,0.736412317811916,0.5816326530612245,M-1325,Steel,0.8690479316437212,M-0471,Steel,0.8674976532164062,M-1360,Bamboo,0.8612061863309978,0.8659172570637085,0.8690479316437212,0.48102610720697453,0.8690479316437212
123,Product_123,Food,511.11,0.66,48.65,7.99,27.05,0.3184162813251065,0.663265306122449,M-0471,Steel,0.8933517696619855,M-1325,Steel,0.8929571084598704,M-1360,Bamboo,0.8879509250694801,0.891419934397112,0.8933517696619855,0.566873304742241,0.8933517696619855
96,Product_096,Electronics,766.0,0.52,20.9,32.48,7.74,0.4975403730200003,0.5204081632653061,M-1325,Steel,0.8511160490316095,M-0471,Steel,0.8481070658822217,M-1360,Bamboo,0.8411476322771362,0.8467902490636559,0.8511160490316095,0.5138065675546156,0.8511160490316095
18,Product_018,Cosmetics,810.9,0.75,19.79,17.46,13.17,0.5290938734205681,0.7551020408163266,M-0471,Steel,0.9224376506632622,M-1325,Steel,0.9198549323780383,M-1360,Bamboo,0.9180387561502728,0.9201104463971911,0.9224376506632622,0.5469324018380741,0.9224376506632622
13,Product_013,Electronics,1257.04,0.65,47.78,33.26,5.49,0.8426190108083037,0.653061224489796,M-0471,Steel,0.8901200051062881,M-1325,Steel,0.8899684613578518,M-1360,Bamboo,0.88460783272717,0.8882320997304367,0.8901200051062881,0.4745639917100463,0.8901200051062881
34,Product_034,Glassware,1425.88,0.49,9.55,28.95,6.94,0.9612714163234903,0.4897959183673469,M-1360,Bamboo,0.8311183552502054,M-1360,Bamboo,0.8311183552502054,M-0489,Aluminum,0.829005297812161,0.8304140027708572,0.8311183552502054,0.42728647801101866,0.8311183552502054
55,Product_055,Books,916.95,0.17,10.0,24.42,7.74,0.6036205709145597,0.163265306122449,M-1325,Steel,0.746513400460957,M-0471,Steel,0.7349953064328124,M-1103,Paper,0.7330883423328755,0.7381990164088816,0.746513400460957,0.4346920644135291,0.746513400460957
126,Product_126,Furniture,669.31,0.74,26.09,42.88,2.63,0.42959142082109375,0.7448979591836735,M-0471,Steel,0.9192058861075648,M-1325,Steel,0.9168662852760197,M-1360,Bamboo,0.9146956638079624,0.9169226117305156,0.9192058861075648,0.5624492788107622,0.9192058861075648
153,Product_153,Books,260.1,0.66,29.84,33.25,6.91,0.14201886182518378,0.663265306122449,M-0471,Steel,0.8933517696619855,M-1325,Steel,0.8929571084598704,M-1360,Bamboo,0.8879509250694801,0.891419934397112,0.8933517696619855,0.594089013662986,0.8933517696619855
180,Product_180,Food,249.41,0.28,16.62,33.85,18.71,0.13450645827769891,0.2755102040816327,M-1325,Steel,0.779388518583162,M-0471,Steel,0.7705447165454838,M-1103,Paper,0.7652807157106318,0.7717379836130925,0.779388518583162,0.5304613005212894,0.779388518583162
141,Product_141,Cosmetics,1445.55,0.49,47.93,25.82,9.67,0.9750945199510885,0.4897959183673469,M-1360,Bamboo,0.8294824140328407,M-1360,Bamboo,0.8294824140328407,M-0489,Aluminum,0.8249243029259029,0.8279630436638614,0.8294824140328407,0.42498598287836664,0.8294824140328407
93,Product_093,Glassware,1153.14,0.82,17.48,27.84,25.25,0.7696032270305979,0.8265306122448979,M-0471,Steel,0.9450600025531439,M-1360,Bamboo,0.9414404025464448,M-1360,Bamboo,0.9414404025464448,0.9426469358820112,0.9450600025531439,0.5161377409849467,0.9450600025531439
4,Product_004,Food,918.05,0.9,42.19,8.99,18.99,0.6043935965368452,0.9081632653061225,M-0471,Steel,0.9709141189987233,M-1360,Bamboo,0.968185141284927,M-1360,Bamboo,0.968185141284927,0.9690948005228591,0.9709141189987233,0.5588704312660624,0.9709141189987233
120,Product_120,Toys,832.05,0.25,11.77,37.89,5.92,0.5439570478854235,0.24489795918367346,M-1325,Steel,0.7704225772771062,M-0471,Steel,0.7608494228783916,M-1103,Paper,0.7565009775166983,0.7625909925573987,0.7704225772771062,0.4590219338064003,0.7704225772771062
15,Product_015,Apparel,313.65,0.71,33.43,44.31,26.36,0.17965115461917947,0.7142857142857143,M-0471,Steel,0.9095105924404724,M-1325,Steel,0.9079003439699637,M-1360,Bamboo,0.9046663867810317,0.9073591077304893,0.9095105924404724,0.5968931437338552,0.9095105924404724
39,Product_039,Electronics,1042.14,0.65,36.78,17.12,18.26,0.6915979142363211,0.653061224489796,M-0471,Steel,0.8901200051062881,M-1325,Steel,0.8899684613578518,M-1360,Bamboo,0.88460783272717,0.8882320997304367,0.8901200051062881,0.5008290578013005,0.8901200051062881
158,Product_158,Food,1154.35,0.59,6.3,29.01,3.32,0.7704535552151119,0.5918367346938775,M-1325,Steel,0.8720365787457399,M-0471,Steel,0.8707294177721037,M-1360,Bamboo,0.8645492786733081,0.869105091730384,0.8720365787457399,0.4768221026441135,0.8720365787457399
37,Product_037,Toys,491.69,0.28,8.27,28.97,27.62,0.30476886533893666,0.2755102040816327,M-1325,Steel,0.779388518583162,M-0471,Steel,0.7705447165454838,M-1103,Paper,0.7652807157106318,0.7717379836130925,0.779388518583162,0.5043818207291388,0.779388518583162
131,Product_131,Apparel,655.25,0.36,41.58,12.39,5.9,0.41971074786715207,0.35714285714285715,M-1325,Steel,0.8032976953993112,M-0471,Steel,0.7963988329910632,M-1103,Paper,0.7886933508944544,0.7961299597616095,0.8032976953993112,0.49933877654703324,0.8032976953993112
98,Product_098,Electronics,669.93,0.22,8.5,31.16,27.1,0.4300271261718366,0.21428571428571427,M-1325,Steel,0.7614566359710502,M-0471,Steel,0.7511541292112995,M-1103,Paper,0.7477212393227648,0.7534440015017049,0.7614566359710502,0.47382554684315104,0.7614566359710502
45,Product_045,Electronics,425.23,0.02,41.58,10.39,6.16,0.25806406274157057,0.010204081632653062,M-1325,Steel,0.7016836939306773,M-0884,Cotton,0.691630957892167,M-1103,Paper,0.6891896513632081,0.6941681010620174,0.7016836939306773,0.46754631352039977,0.7016836939306773
108,Product_108,Glassware,1145.55,0.32,42.01,41.44,11.57,0.764269350236827,0.3163265306122449,M-1325,Steel,0.7913431069912366,M-0471,Steel,0.7834717747682736,M-1103,Paper,0.7769870333025432,0.7839339716873511,0.7913431069912366,0.43191946897970035,0.7913431069912366
152,Product_152,Toys,397.36,0.86,43.35,47.29,20.62,0.23847840447511562,0.8673469387755102,M-0471,Steel,0.9579870607759337,M-1360,Bamboo,0.9548127719156859,M-1360,Bamboo,0.9548127719156859,0.9558708682024352,0.9579870607759337,0.6135618461698933,0.9579870607759337
159,Product_159,Apparel,394.57,0.94,38.98,45.23,6.66,0.23651773039677296,0.9489795918367346,M-0471,Steel,0.9838411772215129,M-1360,Bamboo,0.9815575106541684,M-1360,Bamboo,0.9815575106541684,0.9823187328432832,0.9838411772215129,0.6274812847691218,0.9838411772215129
174,Product_174,Furniture,378.42,0.68,32.99,22.88,8.02,0.22516830876048857,0.6836734693877552,M-0471,Steel,0.8998152987733804,M-1325,Steel,0.8989344026639078,M-1360,Bamboo,0.8946371097541007,0.897795603730463,0.8998152987733804,0.5849334149454379,0.8998152987733804
17,Product_017,Toys,491.15,0.33,18.19,7.75,18.56,0.30438938003345095,0.326530612244898,M-1325,Steel,0.7943317540932552,M-0471,Steel,0.786703539323971,M-1103,Paper,0.7799136127005208,0.7869829687059156,0.7943317540932552,0.5129587662093609,0.7943317540932552
103,Product_103,Toys,505.82,0.54,18.93,20.15,7.08,0.31469873083247835,0.5408163265306123,M-1325,Steel,0.8570933432356467,M-0471,Steel,0.8545705949936165,M-1360,Bamboo,0.8478338169617567,0.8531659183970067,0.8570933432356467,0.5470458641256449,0.8570933432356467
146,Product_146,Books,103.49,0.62,21.12,45.48,2.31,0.03196109572868206,0.6224489795918368,M-1325,Steel,0.8810025200517958,M-0471,Steel,0.8804247114391959,M-1360,Bamboo,0.8745785557002391,0.8786685957304102,0.8810025200517958,0.6053313043043104,0.8810025200517958
116,Product_116,Cosmetics,1313.62,0.7,6.19,46.83,14.21,0.8823806378164134,0.7040816326530612,M-0471,Steel,0.9062788278847751,M-1325,Steel,0.904911696867945,M-1360,Bamboo,0.9013232944387214,0.904171273063814,0.9062788278847751,0.4762555077786985,0.9062788278847751
82,Product_082,Apparel,953.78,0.34,36.31,16.61,20.81,0.6295028742498138,0.33673469387755106,M-1325,Steel,0.7973204011952739,M-0471,Steel,0.7899353038796683,M-1103,Paper,0.7828401920984988,0.7900319657244803,0.7973204011952739,0.45904979747896446,0.7973204011952739
187,Product_187,Furniture,1234.97,0.28,8.41,31.25,21.28,0.8271093058229912,0.2755102040816327,M-1325,Steel,0.779388518583162,M-0471,Steel,0.7705447165454838,M-1103,Paper,0.7652807157106318,0.7717379836130925,0.779388518583162,0.4142395864570545,0.779388518583162
72,Product_072,Books,338.14,0.81,48.64,45.35,9.58,0.19686151597352036,0.8163265306122449,M-0471,Steel,0.9418282379974466,M-1360,Bamboo,0.9380973102041344,M-1360,Bamboo,0.9380973102041344,0.9393409528019051,0.9418282379974466,0.611374837341773,0.9418282379974466
115,Product_115,Food,968.44,0.84,7.03,20.7,17.46,0.6398051975431841,0.846938775510204,M-0471,Steel,0.9515235316645388,M-1360,Bamboo,0.9481265872310654,M-1360,Bamboo,0.9481265872310654,0.9492589020422232,0.9515235316645388,0.542361474516868,0.9515235316645388
137,Product_137,Food,802.25,0.86,43.23,22.66,2.51,0.5230150810271402,0.8673469387755102,M-0471,Steel,0.9579870607759337,M-1360,Bamboo,0.9548127719156859,M-1360,Bamboo,0.9548127719156859,0.9558708682024352,0.9579870607759337,0.5668208679749491,0.9579870607759337
7,Product_007,Toys,134.22,0.1,22.51,14.29,28.16,0.05355662061307959,0.09183673469387756,M-1325,Steel,0.7255928707468265,M-0884,Cotton,0.7132447664299425,M-1103,Paper,0.7126022865470306,0.7171466412412665,0.7255928707468265,0.5134548654230228,0.7255928707468265
117,Product_117,Toys,1215.32,0.41,21.94,42.38,10.25,0.8133002572067071,0.4081632653061224,M-1325,Steel,0.8182409309094044,M-0471,Steel,0.8125576557695502,M-1360,Bamboo,0.8043736165117231,0.8117240677302259,0.8182409309094044,0.43875514286957207,0.8182409309094044
79,Product_079,Apparel,569.78,0.7,48.62,48.63,2.76,0.3596466570155589,0.7040816326530612,M-0471,Steel,0.9062788278847751,M-1325,Steel,0.904911696867945,M-1360,Bamboo,0.9013232944387214,0.904171273063814,0.9062788278847751,0.5670743314578458,0.9062788278847751
14,Product_014,Glassware,357.89,0.22,30.8,8.68,27.78,0.21074083964637594,0.21428571428571427,M-1325,Steel,0.7614566359710502,M-0471,Steel,0.7511541292112995,M-1103,Paper,0.7477212393227648,0.7534440015017049,0.7614566359710502,0.5088063596740205,0.7614566359710502
135,Product_135,Furniture,1417.22,0.05,39.6,21.15,6.81,0.9551855964244053,0.04081632653061225,M-0278,Wood,0.6927267777374916,M-1325,Steel,0.6878756032303465,M-0489,Aluminum,0.68420672500167,0.6882697019898361,0.6927267777374916,0.35336409913997846,0.6927267777374916
86,Product_086,Food,521.52,0.04,45.55,30.05,7.0,0.3257319147141914,0.030612244897959186,M-1325,Steel,0.7076609881347146,M-0884,Cotton,0.6970344100266108,M-1103,Paper,0.6950428101591636,0.6999127361068297,0.7076609881347146,0.4601049258861894,0.7076609881347146
184,Product_184,Furniture,1322.14,0.88,19.79,20.56,4.1,0.8883680726362986,0.8877551020408163,M-0471,Steel,0.9644505898873285,M-1360,Bamboo,0.9614989566003064,M-1360,Bamboo,0.9614989566003064,0.962482834362647,0.9644505898873285,0.5058923190681176,0.9644505898873285
151,Product_151,Food,1366.99,0.5,28.41,10.26,18.81,0.9198864355085806,0.5,M-1360,Bamboo,0.8344614475925157,M-1360,Bamboo,0.8344614475925157,M-1325,Steel,0.8342668698265449,0.8343965883371921,0.8344614475925157,0.43585765260772,0.8344614475925157
145,Product_145,Glassware,463.02,0.4,32.82,15.45,7.78,0.28462100661991035,0.3979591836734694,M-1325,Steel,0.8152522838073858,M-0471,Steel,0.8093258912138528,M-1360,Bamboo,0.8010305241694128,0.8085362330635504,0.8152522838073858,0.5281121817106413,0.8152522838073858
16,Product_016,Furniture,315.94,0.24,25.18,46.44,16.53,0.181260453414665,0.2346938775510204,M-1325,Steel,0.7674339301750874,M-0471,Steel,0.7576176583226942,M-1103,Paper,0.7535743981187204,0.7595419955388341,0.7674339301750874,0.5166100757710297,0.7674339301750874
10,Product_010,Glassware,1076.71,0.16,9.11,36.07,5.17,0.7158920012930611,0.15306122448979592,M-1325,Steel,0.7435247533589384,M-0471,Steel,0.7317635418771149,M-1103,Paper,0.7301617629348975,0.7351500193903169,0.7435247533589384,0.4130958935801868,0.7435247533589384
32,Product_032,Cosmetics,297.26,0.5,39.27,45.28,14.67,0.16813307284712364,0.5,M-1325,Steel,0.8451387548275723,M-0471,Steel,0.8416435367708269,M-1360,Bamboo,0.8344614475925157,0.840414579730305,0.8451387548275723,0.5629068843068409,0.8451387548275723
200,Product_200,Books,1180.82,0.75,6.84,46.51,14.49,0.789055362689567,0.7551020408163266,M-0471,Steel,0.9224376506632622,M-1325,Steel,0.9198549323780383,M-1360,Bamboo,0.9180387561502728,0.9201104463971911,0.9224376506632622,0.5008458119137386,0.9224376506632622
26,Product_026,Cosmetics,1188.51,0.24,29.73,21.6,27.76,0.7944595145399093,0.2346938775510204,M-1325,Steel,0.7674339301750874,M-0471,Steel,0.7576176583226942,M-1103,Paper,0.7535743981187204,0.7595419955388341,0.7674339301750874,0.41306256224352667,0.7674339301750874
109,Product_109,Apparel,381.76,0.8,47.74,16.46,9.26,0.227515495649974,0.8061224489795918,M-0471,Steel,0.9385964734417491,M-1325,Steel,0.9347981678881315,M-1360,Bamboo,0.9347542178618241,0.9360496197305682,0.9385964734417491,0.6050128557515252,0.9385964734417491
154,Product_154,Books,759.71,0.16,30.24,20.07,27.6,0.49312007196165797,0.15306122448979592,M-1325,Steel,0.7435247533589384,M-0471,Steel,0.7317635418771149,M-1103,Paper,0.7301617629348975,0.7351500193903169,0.7435247533589384,0.4533554098418824,0.7435247533589384
59,Product_059,Electronics,115.58,0.57,7.53,34.07,17.82,0.0404573500681668,0.5714285714285714,M-1325,Steel,0.8660592845417026,M-0471,Steel,0.8642658886607087,M-1360,Bamboo,0.8578630939886878,0.8627294223970331,0.8660592845417026,0.5954887701450128,0.8660592845417026
143,Product_143,Food,771.01,0.17,15.29,38.64,20.24,0.5010611533542285,0.163265306122449,M-1325,Steel,0.746513400460957,M-0471,Steel,0.7349953064328124,M-1103,Paper,0.7330883423328755,0.7381990164088816,0.746513400460957,0.45352802102287837,0.746513400460957
199,Product_199,Glassware,1336.28,0.75,13.65,36.35,28.61,0.8983049656354974,0.7551020408163266,M-0471,Steel,0.9224376506632622,M-1360,Bamboo,0.9180387561502728,M-1360,Bamboo,0.9180387561502728,0.9195050543212693,0.9224376506632622,0.48206728623002315,0.9224376506632622
89,Product_089,Books,1336.46,0.29,47.77,39.63,4.78,0.8984314607373259,0.2857142857142857,M-1325,Steel,0.7791964389763228,M-0471,Steel,0.7737764811011814,M-1103,Paper,0.7682072951086094,0.7737267383953711,0.7791964389763228,0.4037101103292734,0.7791964389763228
25,Product_025,Cosmetics,711.3,0.27,7.59,32.82,17.05,0.45909991707543324,0.2653061224489796,M-1325,Steel,0.7763998714811434,M-0471,Steel,0.7673129519897864,M-1103,Paper,0.7623541363126539,0.7686889865945279,0.7763998714811434,0.47758671241422024,0.7763998714811434
118,Product_118,Glassware,320.53,0.17,41.47,48.43,28.56,0.1844860785112932,0.163265306122449,M-1325,Steel,0.746513400460957,M-0471,Steel,0.7349953064328124,M-1103,Paper,0.7330883423328755,0.7381990164088816,0.746513400460957,0.5042063488599319,0.746513400460957
81,Product_081,Toys,1301.5,0.89,33.32,41.77,8.47,0.8738633009599573,0.8979591836734694,M-0471,Steel,0.9676823544430259,M-1360,Bamboo,0.9648420489426167,M-1360,Bamboo,0.9648420489426167,0.965788817442753,0.9676823544430259,0.5100583535194764,0.9676823544430259
149,Product_149,Electronics,124.64,0.37,28.41,45.79,26.47,0.046824270193537514,0.3673469387755102,M-1325,Steel,0.8062863425013298,M-0471,Steel,0.7996305975467606,M-1103,Paper,0.7916199302924323,0.7991789567801743,0.8062863425013298,0.5604401270263045,0.8062863425013298
