Material_ID,Strength_MPa,Weight_Capacity_kg,Biodegradability_Score,CO2_Emission_Score_kg,Recyclability_Percentage,Source,Certification,Price_INR,Material_Type_Bio-based Polymer,Material_Type_Biodegradable Plastic,Material_Type_Bioplastic,Material_Type_Cardboard,Material_Type_Cellulose,Material_Type_Certified Wood,Material_Type_Cork,Material_Type_Cork Composite,Material_Type_Corn Plastic,Material_Type_Flax Fiber,Material_Type_Hemp Fiber,Material_Type_Jute,Material_Type_Linen,Material_Type_Mushroom Composite,Material_Type_Mycelium Leather,Material_Type_Natural Rubber,Material_Type_Organic Cotton,Material_Type_Recycled Aluminum,Material_Type_Recycled Copper,Material_Type_Recycled Glass,Material_Type_Recycled Metal,Material_Type_Recycled PET,Material_Type_Recycled Paper,Material_Type_Seaweed Polymer,Material_Type_Sustainable Bamboo,Material_Type_Wool,Product_Category_Adhesives,Product_Category_Automotive,Product_Category_Bags & Luggage,Product_Category_Coatings,Product_Category_Construction,Product_Category_Cosmetics,Product_Category_Electronics,Product_Category_Flooring,Product_Category_Food Packaging,Product_Category_Footwear,Product_Category_Furniture,Product_Category_Home Decor,Product_Category_Household Items,Product_Category_Insulation,Product_Category_Kitchen Utensils,Product_Category_Office Supplies,Product_Category_Sports Equipment,Product_Category_Textiles,Product_Category_Toys,Availability_Status_Low Stock,Availability_Status_Pre-Order,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
MAT00336,0.5132360444943361,0.8648075174295241,0.9675000000000002,0.6820689655172415,0.474,Supplier B,EcoCert,0.13234681117132135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5945059450594506,0.41859966869133075,0.6377444177977345
MAT00337,0.6083069700989896,0.9432151156916239,0.7125,0.7096551724137931,0.275,Supplier C,Cradle to Cradle,0.8957899124635265,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.5849132714804356,0.14505826737027266,0.5395727880395959
MAT00338,0.3020716399632616,0.5206628271193291,0.6237500000000001,0.5848275862068966,0.006999999999999999,Supplier C,EcoCert,0.9997915798249272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.6309834638816362,0.0035003647733194364,0.31005365598530465
MAT00339,0.28260026533319726,0.684550874002223,0.48125000000000007,0.336551724137931,0.276,Supplier C,GOTS,0.3253438932888704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7481940144478845,0.20824783771033184,0.3402151061332789
MAT00340,0.18828451882845187,0.5173284833788018,0.24000000000000005,0.05655172413793104,0.8570000000000001,Supplier D,Unknown,0.8103376406836181,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.9464751958224543,0.4733923555146213,0.4044138075313808
MAT00341,0.7212572711501174,0.6554511468121653,0.9975,0.2593103448275862,0.419,Supplier A,EcoCert,0.3884952063359733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7940854326396495,0.30176553587511257,0.7134529084600469
MAT00342,0.34309623430962344,0.7134485197534608,0.6862500000000001,0.6386206896551724,0.47600000000000003,Supplier C,EcoCert,0.941017090454356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.6102693602693603,0.24523225598625578,0.4859134937238494
MAT00343,0.18105929176446578,0.09750429423057494,0.1275,0.2586206896551724,0.8079999999999999,Supplier B,Unknown,0.7632346811171321,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7945205479452055,0.45824869976359334,0.3530737167057863
MAT00344,0.2221655270946015,0.22329998989592809,0.8712500000000001,0.42068965517241375,0.887,Supplier E,GOTS,0.37182159233013756,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7038834951456311,0.6465855363111517,0.6163412108378407
MAT00345,0.053576895601591984,0.6345357178943115,0.5800000000000001,0.6206896551724138,0.47200000000000003,Supplier A,Unknown,0.19466444351813256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.6170212765957447,0.3950900209351012,0.33703075824063683
MAT00346,0.41304214715787324,0.8709710013135293,0.15125000000000005,0.9924137931034483,0.34299999999999997,Supplier D,FSC,0.987703209670696,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5019037729318103,0.1725609730523225,0.3134918588631493
MAT00347,0.7789162159404021,0.4876225118722846,0.6312500000000001,0.17655172413793102,0.634,Supplier C,FSC,0.004793664026677781,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8499413833528722,0.6309753163244141,0.6911414863761609
MAT00348,0.48951933870803144,0.763665757300192,0.08750000000000002,0.6144827586206897,0.633,Supplier D,Cradle to Cradle,0.4035014589412256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6193934216146946,0.45101485001485,0.4119577354832126
MAT00349,0.19932646188386569,0.3731433767808427,0.01375000000000004,0.32206896551724135,0.833,Supplier A,Unknown,0.19070446019174656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7563901930099114,0.6995858568177841,0.3337555847535463
MAT00350,0.6934993366670068,0.3443467717490149,0.12875000000000003,0.3834482758620689,0.589,Supplier A,GOTS,0.16715298040850352,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7228315054835494,0.5046467857142857,0.4927247346668028
MAT00351,0.5963261557301766,0.3378801657067799,0.8875,0.9951724137931034,0.34299999999999997,Supplier C,FSC,0.9018340975406419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5012098167991704,0.1803522191780822,0.6076804622920706
MAT00352,0.019022349219308097,0.2243103970900273,0.9850000000000001,0.2110344827586207,0.022000000000000002,Supplier A,GOTS,0.5047936640266778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8257403189066058,0.01461994459833795,0.3097089396877233
MAT00353,0.37511991019491786,0.6403960796200869,0.77125,0.623448275862069,0.594,Supplier A,Unknown,0.04793664026677782,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6159728122344945,0.5668281622911694,0.5596229640779672
MAT00354,0.4167159914276967,0.3803172678589472,0.5475,0.4744827586206896,0.153,Supplier A,GOTS,0.6954981242184244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6782039289055192,0.09023896742470805,0.37683639657107865
MAT00355,0.6624553525869987,0.26998080226331217,0.6062500000000001,0.13724137931034486,0.831,Supplier E,ISO 14001,0.10504376823676531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8793208004851425,0.7520064126744624,0.6961571410347995
MAT00356,0.49768343708541685,0.609073456603011,0.7775000000000001,0.8317241379310345,0.973,Supplier D,GOTS,0.3580658607753231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.545933734939759,0.7164600982197666,0.7242233748341668
MAT00357,0.49629554036126133,0.20763867838739014,0.9324999999999999,0.33034482758620687,0.003,Supplier A,EcoCert,0.6719466444351814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.751684810782789,0.0017943156320119672,0.4791682161445045
MAT00358,0.9494438207980407,0.7796301909669597,0.07500000000000001,0.7234482758620691,0.905,Supplier D,GOTS,0.6446436015006253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5802320928371348,0.5502711950323154,0.6737775283192163
MAT00359,0.09972446167976323,0.17469940385975552,0.03999999999999998,0.2903448275862069,0.802,Supplier A,ISO 14001,0.31283868278449356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.774986638161411,0.6108899825369106,0.2924897846719053
MAT00360,0.6633125829166242,0.17045569364453875,0.35750000000000004,0.43793103448275855,0.622,Supplier A,GOTS,0.8789078782826178,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6954436450839329,0.3310433721575152,0.5591750331666496
MAT00361,0.40071435860802124,0.9625138930989189,0.2712500000000001,0.3855172413793103,0.851,Supplier B,ISO 14001,0.8003334722801166,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7217521154803385,0.4726902060662191,0.4969607434432085
MAT00362,0.9815695479130525,0.8444983328281298,0.10375000000000001,0.9110344827586208,0.483,Supplier D,FSC,0.5691954981242184,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.5232767953807289,0.3078010359941559,0.568652819165221
MAT00363,0.6113276864986223,0.8627867030413258,0.8800000000000001,0.7275862068965518,0.892,Supplier D,ISO 14001,0.4833263859941642,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5788423153692615,0.6013511310945624,0.776131074599449
MAT00364,0.06323094193285028,0.6550469839345258,0.012500000000000011,0.8682758620689656,0.525,Supplier E,FSC,0.7438516048353481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.5352528608342562,0.3010577267837935,0.18654237677314012
MAT00365,0.5230533727931421,0.7007173891078106,0.09500000000000003,0.6613793103448276,0.249,Supplier D,FSC,0.3459774906210921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6019095060190951,0.18499566429235056,0.3124213491172569
MAT00366,0.01155219920400041,0.9345256138223705,0.505,0.4689655172413793,0.49600000000000005,Supplier D,GOTS,0.16548561900791994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6807511737089201,0.4255736766809729,0.3049208796816002
MAT00367,0.050250025512807425,0.22269374557946855,0.64375,0.40344827586206894,0.23500000000000001,Supplier E,Cradle to Cradle,0.4593580658607753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7125307125307125,0.16102970579834333,0.283725010205123
MAT00368,0.31599142769670374,0.9809033040315248,0.745,0.017931034482758623,0.40299999999999997,Supplier E,ISO 14001,0.03584827011254688,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9823848238482386,0.3890531187122736,0.47079657107868145
MAT00369,0.9631595060720481,0.6376679801960191,0.8900000000000001,0.5620689655172414,0.655,Supplier C,GOTS,0.45644018340975406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6401766004415012,0.449726674298798,0.8487638024288193
MAT00370,0.8443106439432596,0.33201980398100434,0.7675000000000001,0.6,0.7170000000000001,Supplier D,ISO 14001,0.3634847853272197,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.625,0.5258584530724549,0.783074257577304
MAT00371,0.002102255332176752,0.35515812872587654,0.63375,0.8,0.5479999999999999,Supplier A,ISO 14001,0.37411421425594,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5555555555555556,0.3988023661459123,0.35536590213287067
MAT00372,0.8218185529135625,0.7426492876629283,0.40875000000000006,0.25448275862068964,0.196,Supplier D,FSC,0.12088370154230929,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7971412864211105,0.1748620304946077,0.510152421165425
MAT00373,0.7167670170425554,0.10770940689097708,0.41500000000000004,0.9268965517241379,0.8370000000000001,Supplier D,Cradle to Cradle,0.5889954147561484,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5189692197566214,0.5267479013641134,0.6623068068170221
MAT00374,0.13454434125931217,0.498838031726786,0.53,0.04827586206896552,0.935,Supplier D,EcoCert,0.8390996248436848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9539473684210525,0.5084009519492294,0.4933177365037249
MAT00375,0.17356873150321464,0.8153986056380722,0.10375000000000001,0.6572413793103448,0.606,Supplier D,Cradle to Cradle,0.3220091704877032,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6034124011652101,0.45839318934258233,0.28235249260128586
MAT00376,0.27351770588835594,0.963827422451248,0.97,0.4531034482758621,0.133,Supplier E,GOTS,0.4128803668195081,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6881822496440437,0.0941339430594483,0.4403070823553424
MAT00377,0.7118481477701806,0.9357381024552897,0.6325,0.20068965517241383,0.624,Supplier C,Unknown,0.29074614422676115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.832854681217691,0.48344130469885355,0.6616892591080722
MAT00378,0.503847331360343,0.6944528645043953,0.3225,0.11517241379310343,0.35200000000000004,Supplier E,Unknown,0.48061692371821596,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.896722325293754,0.23773873873873874,0.40388893254413727
MAT00379,0.28584549443820795,0.8474285136910176,0.8087500000000001,0.5227586206896552,0.025,Supplier A,FSC,0.14547728220091705,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6567028985507246,0.02182496360989811,0.3644631977752832
MAT00380,0.983528931523625,0.6835404668081237,0.14625,0.06206896551724138,0.784,Supplier E,ISO 14001,0.20404335139641516,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9415584415584416,0.6511393456811495,0.67248657260945
MAT00381,0.10239820389835697,0.8682429018894615,0.7400000000000001,0.8648275862068965,0.742,Supplier B,EcoCert,0.5614839516465194,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.536242603550296,0.4751890016017085,0.4855592815593428
MAT00382,0.9264822941116441,0.3875921996564616,0.95625,0.9758620689655172,0.313,Supplier A,Unknown,0.5523134639433097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.506108202443281,0.2016345327604726,0.7513679176446576
MAT00383,0.8688437595673028,0.8605638072143075,0.4425,0.22551724137931034,0.634,Supplier C,EcoCert,0.7098791162984577,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8159819921215532,0.370786445636275,0.6704875038269211
MAT00384,0.19638738646800694,0.7250682024856018,0.19375000000000003,0.4489655172413793,0.983,Supplier B,Unknown,0.0744060025010421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6901475487862923,0.9149241513094084,0.4315799545872028
MAT00385,0.04053474844371875,0.2790744670102051,0.26375000000000004,0.1606896551724138,0.846,Supplier D,Unknown,0.005627344726969567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8615567439096852,0.8412659067357514,0.3491388993774875
MAT00386,0.9286253699357077,0.5969485702738204,0.7737500000000002,0.6255172413793104,0.843,Supplier E,EcoCert,0.30137557315548147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.615188799321171,0.6477761050608584,0.8564751479742831
MAT00387,0.52533932033881,0.957158734970193,0.52,0.7862068965517242,0.159,Supplier D,ISO 14001,0.5433513964151729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5598455598455598,0.10302255232950709,0.41383572813552405
MAT00388,0.6632921726706806,0.3311104375063151,0.29375000000000007,0.9503448275862069,0.618,Supplier E,Unknown,0.4749895789912464,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5127298444130127,0.4189860110216193,0.5388418690682723
MAT00389,0.4456168996836412,0.9047186015964435,0.61375,0.6213793103448276,0.9590000000000001,Supplier C,Cradle to Cradle,0.6827844935389745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6167588260314759,0.5698887787961359,0.6500717598734564
MAT00390,0.5401979793856516,0.28281297362837227,0.9112500000000001,0.8220689655172414,0.375,Supplier D,Cradle to Cradle,0.8032513547311381,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5488266464799394,0.20795769764216362,0.6019541917542607
MAT00391,0.32023675885294417,0.08224714559967669,0.09625,0.9717241379310345,0.773,Supplier A,FSC,0.5333472280116714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5071703392794683,0.5041258665216801,0.38886970354117767
MAT00392,0.8649454025921012,0.42426998080226336,0.10375000000000001,0.5379310344827587,0.703,Supplier D,Unknown,0.97665694039183,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6502242152466366,0.3556509911429776,0.5880031610368405
MAT00393,0.023655475048474334,0.716984944932808,0.03750000000000003,0.07310344827586207,0.17800000000000002,Supplier A,EcoCert,0.251979991663193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9318766066838046,0.14217479607125022,0.07411219001938975
MAT00394,0.3879783651392999,0.6302920076790948,0.4325000000000001,0.01655172413793103,0.6729999999999999,Supplier E,ISO 14001,0.5350145894122551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.983717774762551,0.4384323150033944,0.48684134605571994
MAT00395,0.7008470252066538,0.07254723653632414,0.9275,0.10620689655172415,0.787,Supplier A,GOTS,0.30137557315548147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9039900249376558,0.6047447149263293,0.7946888100826615
MAT00396,0.8221042963567711,0.030716378700616345,0.15625,0.21999999999999997,0.747,Supplier E,GOTS,0.7969987494789496,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.819672131147541,0.4156931106471817,0.5998167185427085
MAT00397,0.6772527808960098,0.9143174699403861,0.7949999999999999,0.7296551724137932,0.373,Supplier E,EcoCert,0.9497707378074197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5781499202551834,0.19130454302512026,0.6213011123584039
MAT00398,0.004918869272374733,0.5967464888350006,0.5375000000000001,0.946896551724138,0.305,Supplier C,FSC,0.7486452688620259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5136379737867517,0.1744207389749702,0.25471754770894994
MAT00399,0.14236146545565875,0.18399515004546835,0.6175000000000002,0.25241379310344825,0.115,Supplier E,ISO 14001,0.6713213839099624,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7984581497797357,0.068807831400424,0.27669458618226356
MAT00400,0.07304827023165629,0.6718197433565728,0.2512500000000001,0.1972413793103448,0.5810000000000001,Supplier C,FSC,0.9518549395581493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8352534562211981,0.29766556326748533,0.2788943080926626
MAT00401,0.09994897438514135,0.619581691421643,0.9000000000000001,0.3179310344827586,0.451,Supplier C,Unknown,0.6165068778657774,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7587650444793302,0.27899664775657557,0.44527958975405657
MAT00402,0.5668129400959281,0.807820551682328,0.9587500000000002,0.16896551724137931,0.313,Supplier D,GOTS,0.7859524802000833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.855457227138643,0.17525662270976777,0.6082501760383713
MAT00403,0.8778650882743138,0.4628675356168536,0.3587500000000001,0.3055172413793103,0.552,Supplier E,ISO 14001,0.1759066277615673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7659799260433174,0.46942502658631696,0.6243710353097256
MAT00404,0.8912950301051128,0.19642315853288878,0.7337500000000001,0.6268965517241379,0.7270000000000001,Supplier E,Unknown,0.8924551896623593,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6146672318779144,0.38415704845814985,0.7947430120420451
MAT00405,0.5788549852025717,0.7693240375871477,0.21250000000000002,0.036551724137931035,0.261,Supplier E,Cradle to Cradle,0.8943309712380159,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9647371922821025,0.13777951369787655,0.37359199408102867
